transportadora,cnpj,codigo,rota,cidade,razao_social,nome_mapa,latitude,longitude,codigo_ibge,tipo_match,fonte_coordenada
LEAO EVS,07.150.985/0001-80,126,3,ITUIUTABA,DROGAMIL ITUIUTABA LTDA,Ituiutaba,-18.9772,-49.4639,3134202,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,62.738.688/0001-69,1860,3,ITUIUTABA,SHOPPING DA SAUDE ITUIUTABA Ltda,Ituiutaba,-18.9772,-49.4639,3134202,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,71.023.238/0001-80,263,3,ITUIUTABA,DROGARIA D'SOUZA LTDA,Ituiutaba,-18.9772,-49.4639,3134202,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,07.061.111/0001-57,443,3,ITUIUTABA,FABIFARMA DROGARIA E PERFUMARIA LTDA,Ituiutaba,-18.9772,-49.4639,3134202,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,15.802.709/0001-88,751,3,ITUIUTABA,SOMA DROGARIA E PERFUMARIA EIRELI,Ituiutaba,-18.9772,-49.4639,3134202,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,10.524.830/0001-71,759,3,ITUIUTABA,SHOPPING DROGARIA MEDICAMENTOS & PERFUMARIA EIRELI,Ituiutaba,-18.9772,-49.4639,3134202,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,05.769.814/0001-09,281,3,JEQUERI,DROGARIA SANTOS BAIÃO LTDA,Jequeri,-20.4542,-42.6651,3135506,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,44.208.170/0001-31,,3,JUIZ DE FORA,PAULA SILVERIO DE OLIVEIRA MACANHAM (CNPJ FICTICIO),Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,09.440.889/0001-00,1290,3,JUIZ DE FORA,DROGARIA BORBOLETA LTDA Não vender,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,20.422.374/0001-02,1291,3,JUIZ DE FORA,DROGA PASSOS LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,31.739.419/0001-93,1293,3,JUIZ DE FORA,FABIO LUIZ DIAS CAPUTO,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,29.120.206/0001-37,1294,3,JUIZ DE FORA,DROGARIA SAO BARTOLOMEU LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,10.973.610/0001-25,1295,3,JUIZ DE FORA,CAPUTO DROGARIAS MONTE CASTELO LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,03.996.272/0001-81,1296,3,JUIZ DE FORA,CHINAIT MATTOS E CIA LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,17.578.135/0001-31,1297,3,JUIZ DE FORA,DROGARIA DO CENTRO LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.357.606/0001-93,1298,3,JUIZ DE FORA,CASTRO E DUTRA CIA DRUGSTORE LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,04.706.828/0001-10,1304,3,JUIZ DE FORA,DROGARIA YUNG LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,41.746.892/0001-51,1310,3,JUIZ DE FORA,DROGAELLE LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,27.934.539/0001-74,1311,3,JUIZ DE FORA,DROGARIA TEIXEIRAS LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,05.594.985/0001-44,1314,3,JUIZ DE FORA,DROGARIA SULNORTE LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,19.580.547/0001-31,1315,3,JUIZ DE FORA,DROGARIA MAGALHAES LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,48.008.732/0001-54,1316,3,JUIZ DE FORA,DROGARIA FONTESVILLE LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,42.952.807/0001-74,1470,3,JUIZ DE FORA,CAPUTO DROGARIAS LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,52.654.147/0001-07,1543,3,JUIZ DE FORA,F&V FARMA LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,55.273.664/0001-16,1581,3,JUIZ DE FORA,DROGARIA CIDADE DO SOL LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,22.657.402/0001-04,1652,3,JUIZ DE FORA,VAREJAO GETULIO VARGAS LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,30.208.925/0001-93,168,3,JUIZ DE FORA,DROGARIA DO BAIRRO LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,58.920.991/0001-00,1704,3,JUIZ DE FORA,ARV FARMA DRUGSTORE LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,13.416.216/0001-84,291,3,JUIZ DE FORA,DROGARIA MENDES ALMAS LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,30.805.933/0001-17,756,3,JUIZ DE FORA,RV DRUGSTORE COMERCIAL LTDA,Juiz de Fora,-21.7595,-43.3398,3136702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,07.909.086/0001-19,646,3,LAGAMAR,CLAUDIENE CRISTINA DE OLIVEIRA ME,Lagamar,-18.1759,-46.8063,3137106,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,62.908.631/0001-60,1842,3,LAGOA DA PRATA,Gabriela Campos de Oliveira Filgueira,Lagoa da Prata,-20.0237,-45.5401,3137205,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,08.696.160/0001-29,204,3,LAGOA DOURADA,ITAMAR GOMES DA SILVA,Lagoa Dourada,-20.9139,-44.0797,3137403,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,04.763.672/0001-00,170,3,LAGOA GRANDE,NOVA QUIMICA MEDICAMENTOS LTDA,Lagoa Grande,-17.8323,-46.5165,3137536,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,00.619.768/0001-48,158,3,LIMA DUARTE,DROGARIA REZENDE CUNHA LTDA,Lima Duarte,-21.8386,-43.7934,3138609,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,60.950.815/0001-63,1787,3,LUZ,ATERRADO FARMA,Luz,-19.7911,-45.6794,3138807,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,49.944.337/0001-46,667,3,MANHUMIRIM,DIEGO RODRIGUES MENDES DE OLIVEIRA LTDA,Manhumirim,-20.3591,-41.9589,3139508,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.916.275/0002-65,746,3,MARTINS SOARES,DROGARIA BENFICA HUEBRA LTDA,Martins Soares,-20.2546,-41.8786,3140530,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,10.431.817/0001-78,12,3,MATIPO,ATENDE FARMA LTDA ME,Matipó,-20.2873,-42.3401,3140902,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,10.822.925/0001-71,292,3,MATIPO,DROGARIA DROGAMENDES LTDA - ME,Matipó,-20.2873,-42.3401,3140902,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,05.230.576/0001-69,20,3,MIRADOURO,DROGAMILE MIRADOURO LTDA,Miradouro,-20.8899,-42.3458,3142106,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,24.879.559/0001-00,257,3,MONTE ALEGRE DE MINAS,DROGARIA COMPRE BEM LTDA ME,Monte Alegre de Minas,-18.869,-48.881,3142809,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,04.941.512/0001-03,1902,3,MONTE CARMELO,DROGARIA MOREIRA & CAMPOS MC LTDA,Monte Carmelo,-18.7302,-47.4912,3143104,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,02.441.215/0001-73,1903,3,MONTE CARMELO,DROGARIA RAMOS & CARVALHO LTDA,Monte Carmelo,-18.7302,-47.4912,3143104,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,19.370.006/0001-89,704,3,MONTE SANTO DE MINAS,TJ FARMA LTDA,Monte Santo de Minas,-21.1873,-46.9753,3143203,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,40.589.728/0001-15,277,3,MORADA NOVA DE MINAS,MORADA NOVA DROGARIA E DRUGSTORE LTDA,Morada Nova de Minas,-18.5998,-45.3584,3143500,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,05.914.781/0001-43,143,3,MURIAE,DROGARIA DOSE CERTA MURIAÉ LTDA ME,Muriaé,-21.13,-42.3693,3143906,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,33.538.152/0001-00,1568,3,MURIAE,SUPER FARMA DE MURIAE LTDA,Muriaé,-21.13,-42.3693,3143906,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,18.351.551/0001-65,446,3,MUTUM,DROGARIA SUELY LTDA - EPP,Mutum,-19.8121,-41.4407,3144003,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,10.834.193/0001-30,254,3,NOVA PONTE,DROGARIA CECATO E PINTO LTDA ME,Nova Ponte,-19.1461,-47.6779,3145000,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,43.449.585/0001-34,264,3,NOVA SERRANA,DROGARIA IRMAOS SERRANA LTDA,Nova Serrana,-19.8713,-44.9847,3145208,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,07.652.081/0001-53,,3,ORIZANIA,DROGARIA DM GENERICA ORIZANIA LTDA,Orizânia,-20.5142,-42.1991,3145877,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,07.892.932/0001-35,176,3,ORIZANIA,DROGARIA OLIVEIRA E COELHO LTDA ME,Orizânia,-20.5142,-42.1991,3145877,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,24.260.111/0001-03,310,3,OURO BRANCO,JA DA SILVA DROGARIA LTDA ME,Ouro Branco,-20.5263,-43.6962,3145901,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,22.239.913/0001-06,358,3,PARA DE MINAS,DROGARIA RECANTO FARMA ME,Pará de Minas,-19.8534,-44.6114,3147105,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.071.646/0001-74,240,3,PARACATU,DROGARIA FERNANDES E FERNANDES LTDA,Paracatu,-17.2252,-46.8711,3147006,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,10.364.093/0001-97,462,3,PARACATU,RENZO CARNEIRO DE MENDONÇA FILHO ME,Paracatu,-17.2252,-46.8711,3147006,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,23.805.406/0001-47,1461,3,PASSOS,DROGARIA RC PRECO MINIMO LTDA,Passos,-20.7193,-46.609,3147907,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,23.805.406/0002-28,1549,3,PASSOS,DROGARIA RC PRECO MINIMO LTDA,Passos,-20.7193,-46.609,3147907,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,22.504.898/0001-78,169,3,PATOS DE MINAS,JOSE DOS REIS SILVA E CIA LTDA,Patos de Minas,-18.5699,-46.5013,3148004,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,43.731.052/0001-40,330,3,PATOS DE MINAS,DROGARIA OURO FARMA LTDA,Patos de Minas,-18.5699,-46.5013,3148004,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,02.535.182/0001-20,365,3,PATOS DE MINAS,DROGA-ROMA LTDA,Patos de Minas,-18.5699,-46.5013,3148004,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,13.696.454/0001-90,1449,3,PATROCINIO,UNIAO PRODUTOS FARMACEUTICOS LTDA,Patrocínio,-18.9379,-46.9934,3148103,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,11.425.064/0001-50,179,3,PEDRA BONITA,DROGARIA CAMPOS MARTINS PIMENTEL LTDA EPP,Pedra Bonita,-20.5219,-42.3304,3148756,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,17.763.863/0001-13,308,3,PEDRA DO ANTA,DROGARIA VIANA & VIANA LTDA ME,Pedra do Anta,-20.5968,-42.7123,3148806,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,11.627.309/0001-22,400,3,PIEDADE DE PONTE NOVA,DROGARIA E PERFUMARIA SÃO JUDAS TADEU,Piedade de Ponte Nova,-20.2438,-42.7379,3150208,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,04.715.718/0001-15,393,3,PIMENTA,SEBASTIÃO SOARES DE MELO ME,Pimenta,-20.4827,-45.8049,3150505,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,23.789.282/0001-53,206,3,PIRANGA,MARIA DAS DORES FERNANDES QUINTÃO CELESTINO,Piranga,-20.6834,-43.2967,3150802,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,20.433.783/0001-04,1920,3,PIRAUBA,DROGARIA PARADELA E URBANO LTDA,Piraúba,-21.2825,-43.0172,3151305,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,29.283.051/0001-50,128,3,PIUMHI,DROGARIA NEVES E ALMEIDA LTDA-ME,Piumhi,-20.4762,-45.9589,3151503,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.693.399/0001-48,589,3,POCRANE,EDMAR FERREIRA DOS REIS - ME,Pocrane,-19.6208,-41.6334,3151909,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,25.260.804/0001-50,331,3,PONTE NOVA,ZANELATO E SAQUETO FARMACIA E DROGARIA LTDA - ME,Ponte Nova,-20.4111,-42.8978,3152105,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,09.149.300/0001-01,524,3,PONTE NOVA,DROGARIA DO PAULO E CIA LTDA,Ponte Nova,-20.4111,-42.8978,3152105,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,07.820.670/0001-01,650,3,PRATA,MACEDO E SOUZA FARMACÊUTICA LTDA EPP,Prata,-19.3086,-48.9276,3152808,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,17.212.175/0001-65,397,3,PRESIDENTE OLEGARIO,DAVI GERALDO RODRIGUES E CIA LTDA ME,Presidente Olegário,-18.4096,-46.4165,3153400,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,17.517.236/0002-83,617,3,RAUL SOARES,XPGA COMERCIAL LTDA,Raul Soares,-20.1061,-42.4502,3154002,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,04.011.171/0001-77,624,3,RAUL SOARES,PHARMACÊUTICA L & M LTDA,Raul Soares,-20.1061,-42.4502,3154002,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,18.092.664/0001-93,743,3,RAUL SOARES,REDE SOMA DROGARIAS LTDA,Raul Soares,-20.1061,-42.4502,3154002,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,07.387.986/0001-43,360,3,REDUTO,DROGARIA REDUTO LTDA,Reduto,-20.2401,-41.9848,3154150,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,16.830.844/0004-42,741,3,RIO CASCA,RPX DROGARIA E PERFUMARIA LTDA,Rio Casca,-20.2285,-42.6462,3154903,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,19.688.454/0001-25,363,3,RIO DOCE,GILLINEY LUCARELI DA SILVEIRA ME,Rio Doce,-20.2412,-42.8995,3155009,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,54.150.641/0001-51,1684,3,RIO PARANAIBA,VALDIRENE SOUSA DROGARIA LTDA,Rio Paranaíba,-19.1861,-46.2455,3155504,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,17.743.840/0001-47,1331,3,RIO POMBA,DROGARIA POPULAR DE RIO POMBA LTDA,Rio Pomba,-21.2712,-43.1696,3155801,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,37.653.016/0002-94,1409,3,SANTA CRUZ DE MINAS,SMD DROGARIAS DE MINAS GERAIS LTDA,Santa Cruz de Minas,-21.1241,-44.2202,3157336,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,02.789.805/0001-91,490,3,SANTA JULIANA,NILTON JOSÉ DA CUNHA E CIA LTDA,Santa Juliana,-19.3108,-47.5322,3157708,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,36.808.712/0001-89,719,3,SANTA MARGARIDA,DROGARIA LOPES E OLIVEIRA EIRELI,Santa Margarida,-20.3839,-42.2519,3157906,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,21.808.993/0001-00,106,3,SANTA VITORIA,BIO DROGA LTDA,Santa Vitória,-18.8414,-50.1208,3159803,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,20.649.984/0001-43,1333,3,SANTANA DO JACARE,DROGARIA ADRIANA FREIRE LTDA,Santana do Jacaré,-20.9007,-45.1285,3158805,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,40.719.765/0001-09,770,3,SANTANA DOS MONTES,TAMARA FARJADO MOREIRA PEREIRA EIRELI,Santana dos Montes,-20.7868,-43.6949,3159100,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,41.981.890/0001-47,362,3,SANTO ANTONIO DO AMPARO,DROGARIA RENEGUE FREIRE LTDA,Santo Antônio do Amparo,-20.943,-44.9176,3159902,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.865.546/0001-10,822,3,SANTO ANTONIO DO AVENTUREIRO,DROGARIA DIBO LTDA,Santo Antônio do Aventureiro,-21.7606,-42.8115,3160009,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,14.944.558/0001-30,177,3,SANTO ANTONIO DO GRAMA,LUSEFARMA COM. DE MED. E PERF. LTDA ME,Santo Antônio do Grama,-20.3185,-42.6047,3160108,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,46.705.693/0001-19,681,3,SANTOS DUMONT,MALAGORI PHARMACIA E DROGARIA LTDA,Santos Dumont,-21.4634,-43.5499,3160702,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,41.920.585/0001-45,668,3,SAO GERALDO,IDEAL FARMA LCA LTDA,São Geraldo,-20.9252,-42.8364,3161502,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,55.306.410/0001-57,1597,3,SAO GOTARDO,SANTA FARMA LTDA,São Gotardo,-19.3087,-46.0465,3162104,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,55.114.506/0001-13,1498,3,SAO JOAO DEL REI,CENTRAL DO GENERICO DE SAO JOAO DEL REI 2024 LTDA,São João del Rei,-21.1311,-44.2526,3162500,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,19.304.016/0001-16,1885,3,SAO JOAO DEL REI,PHARMA MEDICAMENTOS LTDA,São João del Rei,-21.1311,-44.2526,3162500,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,37.653.016/0001-03,764,3,SAO JOAO DEL REI,SMD DROGARIAS DE MINAS GERAIS LTDA,São João del Rei,-21.1311,-44.2526,3162500,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,20.370.748/0001-93,239,3,SAO JOAO NEPOMUCENO,DROGARIA FENIX LTDA,São João Nepomuceno,-21.5381,-43.0069,3162906,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,86.603.586/0001-02,230,3,SAO MIGUEL DO ANTA,DROGARIA MACEDO E LOPES LTDA ME,São Miguel do Anta,-20.7067,-42.7174,3163805,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,17.517.236/0001-00,620,3,SAO PEDRO DOS FERROS,XPGA COMERCIAL LTDA,São Pedro dos Ferros,-20.1732,-42.5251,3164001,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,11.033.171/0001-33,131,3,SAO SEBASTIAO DO PARAISO,LUNNA FARMA DROGARIA LTDA,São Sebastião do Paraíso,-20.9167,-46.9837,3164704,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,66.001.831/0001-96,,3,SENHORA DE OLIVEIRA,DROGARIA SILVEIRA SOCIEDADE LTDA,Senhora de Oliveira,-20.7972,-43.3394,3166006,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,32.134.083/0001-06,392,3,SERRA DO SALITRE,DROGARIA GUIMARÃES E CASTRO LTDA,Serra do Salitre,-19.1083,-46.6961,3166808,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,15.557.998/0001-05,413,3,SIMONESIA,DROGARIA LAIGNIER LTDA-ME,Simonésia,-20.1341,-42.0091,3167608,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,09.280.737/0001-80,674,3,SIMONESIA,FARMACIA D&G LTDA-ME,Simonésia,-20.1341,-42.0091,3167608,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,04.598.118/0001-14,1594,3,TABULEIRO,DROGARIA TABULEIRENSE LTDA,Tabuleiro,-21.3632,-43.2381,3167905,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,13.244.229/0001-13,449,3,TAPARUBA,DROGARIA TAPARUBA LTDA ME,Taparuba,-19.7621,-41.608,3168051,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,11.650.305/0001-65,343,3,TEIXEIRAS,RESENDE & RESENDE LTDA ME,Teixeiras,-20.6561,-42.8564,3168507,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,08.764.916/0001-20,1322,3,UBA,DROGARIA VILA CASAL LTDA,Ubá,-21.1204,-42.9359,3169901,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,71.017.552/0001-50,1529,3,UBA,DROGARIA CAXANGA LTDA-ME,Ubá,-21.1204,-42.9359,3169901,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,08.896.228/0001-13,109,3,UBERABA,DROGARIA MOREIRA DE UBERABA LTDA ME,Uberaba,-19.7472,-47.9381,3170107,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,07.791.995/0002-86,1918,3,UBERABA,PHARMA RAMOS MEDICAMENTOS LTDA,Uberaba,-19.7472,-47.9381,3170107,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,19.346.618/0001-36,209,3,UBERABA,DROGARIA DROGALURDES DE UBERABA LTDA ME,Uberaba,-19.7472,-47.9381,3170107,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,07.791.995/0001-03,305,3,UBERABA,DROGARIA MULTIDROGAS DE UBERABA LTDA,Uberaba,-19.7472,-47.9381,3170107,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,26.305.953/0001-51,306,3,UBERABA,DROGARIA NARCISO LTDA,Uberaba,-19.7472,-47.9381,3170107,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,21.689.435/0001-65,378,3,UBERABA,DROGARIA SANTA RITA DE UBERABA LTDA,Uberaba,-19.7472,-47.9381,3170107,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,24.542.696/0001-46,484,3,UBERABA,FAM DROGARIAS LTDA,Uberaba,-19.7472,-47.9381,3170107,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
LEAO EVS,09.337.488/0001-11,1326,3,UBERLANDIA,DROGARIA AVILA E AMARO LTDA,Uberlândia,-18.9141,-48.2749,3170206,mapa anterior,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
