origem,cidade_destino,nome_mapa,unidade_destino,rotas,lead_time,regiao,latitude,longitude,tipo_match,codigo_ibge,fonte_coordenada
PONTE NOVA,BRASOPOLIS,Brazópolis,20 POA,20 POA,2,SUL DE MINAS,-22.4743,-45.6166,grafia alternativa,3108909,Base Municipios-Brasileiros; grafia oficial Brazópolis
PONTE NOVA,BUENO BRANDAO,Bueno Brandão,20 POA,20 POA,2,SUL DE MINAS,-22.4383,-46.3491,município,3109105,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CABO VERDE,Cabo Verde,30 PAS,30 PAS,2,SUL DE MINAS,-21.4699,-46.3919,município,3109501,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CACHOEIRA DE MINAS,Cachoeira de Minas,20 POA,20 POA,2,SUL DE MINAS,-22.3511,-45.7809,município,3109709,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CALDAS,Caldas,20 POA,20 POA,2,SUL DE MINAS,-21.9183,-46.3843,município,3110301,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAMANDUCAIA,Camanducaia,20 POA,20 POA,2,SUL DE MINAS,-22.7515,-46.1494,município,3110509,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAMBUI,Cambuí,20 POA,20 POA,2,SUL DE MINAS,-22.6115,-46.0572,município,3110608,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAMBUQUIRA,Cambuquira,10 TRC,10 TRC,2,SUL DE MINAS,-21.854,-45.2896,município,3110707,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAMPANHA,Campanha,10 TRC,10 TRC,2,SUL DE MINAS,-21.836,-45.4004,município,3110905,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAMPESTRE,Campestre,10 TRC,10 TRC,2,SUL DE MINAS,-21.7079,-46.2381,município,3111002,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAMPO BELO,Campo Belo,40 PER,40 PER,2,SUL DE MINAS,-20.8932,-45.2699,município,3111200,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAMPO DO MEIO,Campo do Meio,40 PER,40 PER,2,SUL DE MINAS,-21.1127,-45.8273,município,3111309,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAMPOS GERAIS,Campos Gerais,40 PER,40 PER,2,SUL DE MINAS,-21.237,-45.7569,município,3111606,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CANA VERDE,Cana Verde,40 PER,40 PER,2,SUL DE MINAS,-21.0232,-45.1801,município,3111903,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CANDEIAS,Candeias,40 PER,40 PER,2,SUL DE MINAS,-20.7692,-45.2765,município,3112000,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAPETINGA,Capetinga,30 PAS,30 PAS,2,SUL DE MINAS,-20.6163,-47.0571,município,3112406,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAREACU,Careaçu,10 TRC,10 TRC,2,SUL DE MINAS,-22.0424,-45.696,município,3113602,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CARMO DA CACHOEIRA,Carmo da Cachoeira,40 PER,40 PER,2,SUL DE MINAS,-21.4633,-45.2201,município,3113909,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CARMO DE MINAS,Carmo de Minas,50 LBR,50 LBR,2,SUL DE MINAS,-22.1204,-45.1307,município,3114105,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CARMO DO RIO CLARO,Carmo do Rio Claro,30 PAS,30 PAS,2,SUL DE MINAS,-20.9736,-46.1149,município,3114402,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CARRANCAS,Carrancas,40 PER,40 PER,2,SUL DE MINAS,-21.4898,-44.6446,município,3114600,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CARVALHOPOLIS,Carvalhópolis,10 TRC,10 TRC,2,SUL DE MINAS,-21.7735,-45.8421,município,3114709,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CARVALHOS,Carvalhos,50 LBR,50 LBR,2,SUL DE MINAS,-22.0,-44.4632,município,3114808,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CASSIA,Cássia,30 PAS,30 PAS,2,SUL DE MINAS,-20.5831,-46.9201,município,3115102,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CAXAMBU,Caxambu,50 LBR,50 LBR,2,SUL DE MINAS,-21.9753,-44.9319,município,3115508,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CLARAVAL,Claraval,30 PAS,30 PAS,2,SUL DE MINAS,-20.397,-47.2768,município,3116407,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CONCEICAO DA APARECIDA,Conceição da Aparecida,30 PAS,30 PAS,2,SUL DE MINAS,-21.096,-46.2049,município,3117108,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CONCEICAO DAS PEDRAS,Conceição das Pedras,20 POA,20 POA,2,SUL DE MINAS,-22.1576,-45.4562,município,3117207,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CONCEICAO DO RIO VERDE,Conceição do Rio Verde,50 LBR,50 LBR,2,SUL DE MINAS,-21.8778,-45.087,município,3117702,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CONCEICAO DOS OUROS,Conceição dos Ouros,20 POA,20 POA,2,SUL DE MINAS,-22.4078,-45.7996,município,3117801,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CONGONHAL,Congonhal,20 POA,20 POA,2,SUL DE MINAS,-22.1488,-46.043,município,3117900,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CONSOLACAO,Consolação,20 POA,20 POA,2,SUL DE MINAS,-22.5493,-45.9255,município,3118502,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,COQUEIRAL,Coqueiral,40 PER,40 PER,2,SUL DE MINAS,-21.1858,-45.4366,município,3118700,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CORDISLANDIA,Cordislândia,10 TRC,10 TRC,2,SUL DE MINAS,-21.7891,-45.6999,município,3119005,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CORREGO DO BOM JESUS,Córrego do Bom Jesus,20 POA,20 POA,2,SUL DE MINAS,-22.6269,-46.0241,município,3119906,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CRISTAIS,Cristais,40 PER,40 PER,2,SUL DE MINAS,-20.8733,-45.5167,município,3120201,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CRISTINA,Cristina,50 LBR,50 LBR,2,SUL DE MINAS,-22.208,-45.2673,município,3120508,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,CRUZILIA,Cruzília,50 LBR,50 LBR,2,SUL DE MINAS,-21.84,-44.8067,município,3120805,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,DELFIM MOREIRA,Delfim Moreira,20 POA,20 POA,2,SUL DE MINAS,-22.5036,-45.2792,município,3121100,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,DELFINOPOLIS,Delfinópolis,30 PAS,30 PAS,2,SUL DE MINAS,-20.3468,-46.8456,município,3121209,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,DIVISA NOVA,Divisa Nova,10 TRC,10 TRC,2,SUL DE MINAS,-21.5092,-46.1904,município,3122405,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,DOM VICOSO,Dom Viçoso,50 LBR,50 LBR,2,SUL DE MINAS,-22.2511,-45.1643,município,3122801,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ELOI MENDES,Elói Mendes,10 TRC,10 TRC,2,SUL DE MINAS,-21.6088,-45.5691,município,3123601,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ESPIRITO SANTO DO DOURADO,Espírito Santo do Dourado,10 TRC,10 TRC,2,SUL DE MINAS,-22.0454,-45.9548,município,3124401,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ESTIVA,Estiva,20 POA,20 POA,2,SUL DE MINAS,-22.4577,-46.0191,município,3124500,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,EXTREMA,Extrema,20 POA,20 POA,2,SUL DE MINAS,-22.854,-46.3178,município,3125101,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,FAMA,Fama,10 TRC,10 TRC,2,SUL DE MINAS,-21.4089,-45.8286,município,3125200,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,FORTALEZA DE MINAS,Fortaleza de Minas,30 PAS,30 PAS,2,SUL DE MINAS,-20.8508,-46.712,município,3126307,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,GONCALVES,Gonçalves,20 POA,20 POA,2,SUL DE MINAS,-22.6545,-45.8556,município,3127404,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,GUAPE,Guapé,40 PER,40 PER,2,SUL DE MINAS,-20.7631,-45.9152,município,3128105,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,GUARANESIA,Guaranésia,30 PAS,30 PAS,2,SUL DE MINAS,-21.3009,-46.7964,município,3128303,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,GUAXUPE,Guaxupé,30 PAS,30 PAS,2,SUL DE MINAS,-21.305,-46.7081,município,3128709,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,HELIODORA,Heliodora,10 TRC,10 TRC,2,SUL DE MINAS,-22.0644,-45.5453,município,3129202,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,IBIRACI,Ibiraci,30 PAS,30 PAS,2,SUL DE MINAS,-20.4611,-47.1222,município,3129707,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,IBITIURA DE MINAS,Ibitiúra de Minas,20 POA,20 POA,2,SUL DE MINAS,-22.0604,-46.4368,município,3129905,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,IBITURUNA,Ibituruna,40 PER,40 PER,2,SUL DE MINAS,-21.1541,-44.7479,município,3130002,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,IJACI,Ijaci,40 PER,40 PER,2,SUL DE MINAS,-21.1738,-44.9233,município,3130408,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ILICINEA,Ilicínea,40 PER,40 PER,2,SUL DE MINAS,-20.9402,-45.8308,município,3130507,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,INCONFIDENTES,Inconfidentes,20 POA,20 POA,2,SUL DE MINAS,-22.3136,-46.3264,município,3130606,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,INGAI,Ingaí,40 PER,40 PER,2,SUL DE MINAS,-21.4024,-44.9152,município,3130804,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,IPUIUNA,Ipuiúna,20 POA,20 POA,2,SUL DE MINAS,-22.1013,-46.1915,município,3131505,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ITAJUBA,Itajubá,20 POA,20 POA,2,SUL DE MINAS,-22.4225,-45.4598,município,3132404,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ITAMOGI,Itamogi,30 PAS,30 PAS,2,SUL DE MINAS,-21.0758,-47.046,município,3132909,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ITAMONTE,Itamonte,50 LBR,50 LBR,2,SUL DE MINAS,-22.2859,-44.868,município,3133006,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ITANHANDU,Itanhandu,50 LBR,50 LBR,2,SUL DE MINAS,-22.2942,-44.9382,município,3133105,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ITAPEVA,Itapeva,20 POA,20 POA,2,SUL DE MINAS,-22.7665,-46.2241,município,3133600,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ITAU DE MINAS,Itaú de Minas,30 PAS,30 PAS,2,SUL DE MINAS,-20.7375,-46.7525,município,3133758,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ITUMIRIM,Itumirim,40 PER,40 PER,2,SUL DE MINAS,-21.3171,-44.8724,município,3134301,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,ITUTINGA,Itutinga,40 PER,40 PER,2,SUL DE MINAS,-21.3,-44.6567,município,3134509,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,JACUI,Jacuí,30 PAS,30 PAS,2,SUL DE MINAS,-21.0137,-46.7359,município,3134806,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,JACUTINGA,Jacutinga,20 POA,20 POA,2,SUL DE MINAS,-22.286,-46.6166,município,3134905,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,JESUANIA,Jesuânia,10 TRC,10 TRC,2,SUL DE MINAS,-21.9887,-45.2911,município,3135902,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,JUREIA,"Juréia, Monte Belo",30 PAS,30 PAS,2,SUL DE MINAS,-21.2812464,-46.3627233,distrito/localidade,,OpenStreetMap/Nominatim: village
PONTE NOVA,JURUAIA,Juruaia,30 PAS,30 PAS,2,SUL DE MINAS,-21.2493,-46.5735,município,3136900,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,LAMBARI,Lambari,50 LBR,50 LBR,2,SUL DE MINAS,-21.9671,-45.3498,município,3137809,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,LAVRAS,Lavras,40 PER,40 PER,2,SUL DE MINAS,-21.248,-45.0009,município,3138203,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,LIBERDADE,Liberdade,50 LBR,50 LBR,2,SUL DE MINAS,-22.0275,-44.3208,município,3138500,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,LUMINARIAS,Luminárias,40 PER,40 PER,2,SUL DE MINAS,-21.5145,-44.9034,município,3138708,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MACHADO,Machado,10 TRC,10 TRC,2,SUL DE MINAS,-21.6778,-45.9219,município,3139003,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MARIA DA FE,Maria da Fé,50 LBR,50 LBR,2,SUL DE MINAS,-22.3044,-45.3773,município,3139904,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MARMELOPOLIS,Marmelópolis,20 POA,20 POA,2,SUL DE MINAS,-22.447,-45.1645,município,3140407,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MINDURI,Minduri,50 LBR,50 LBR,2,SUL DE MINAS,-21.6797,-44.6051,município,3141900,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MONSENHOR PAULO,Monsenhor Paulo,10 TRC,10 TRC,2,SUL DE MINAS,-21.7579,-45.5391,município,3142601,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MONTE BELO,Monte Belo,30 PAS,30 PAS,2,SUL DE MINAS,-21.3271,-46.3635,município,3143005,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MONTE SANTO DE MINAS,Monte Santo de Minas,30 PAS,30 PAS,2,SUL DE MINAS,-21.1873,-46.9753,município,3143203,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MONTE SIAO,Monte Sião,20 POA,20 POA,2,SUL DE MINAS,-22.4335,-46.573,município,3143401,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MONTE VERDE,"Monte Verde, Camanducaia",20 POA,20 POA,2,SUL DE MINAS,-22.8722784,-46.0669339,distrito/localidade,,OpenStreetMap/Nominatim: administrative
PONTE NOVA,MUNHOZ,Munhoz,20 POA,20 POA,2,SUL DE MINAS,-22.6092,-46.362,município,3143807,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,MUZAMBINHO,Muzambinho,30 PAS,30 PAS,2,SUL DE MINAS,-21.3692,-46.5213,município,3144102,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,NATERCIA,Natércia,10 TRC,10 TRC,2,SUL DE MINAS,-22.1158,-45.5123,município,3144409,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,NAZARENO,Nazareno,40 PER,40 PER,2,SUL DE MINAS,-21.2168,-44.6138,município,3144508,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,NEPOMUCENO,Nepomuceno,40 PER,40 PER,2,SUL DE MINAS,-21.2324,-45.235,município,3144607,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,NOVA RESENDE,Nova Resende,30 PAS,30 PAS,2,SUL DE MINAS,-21.1286,-46.4157,município,3145109,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,OLIMPIO NORONHA,Olímpio Noronha,50 LBR,50 LBR,2,SUL DE MINAS,-22.0685,-45.2657,município,3145505,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,OURO FINO,Ouro Fino,20 POA,20 POA,2,SUL DE MINAS,-22.2779,-46.3716,município,3146008,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PARAGUACU,Paraguaçu,10 TRC,10 TRC,2,SUL DE MINAS,-21.5465,-45.7374,município,3147204,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PARAISOPOLIS,Paraisópolis,20 POA,20 POA,2,SUL DE MINAS,-22.5539,-45.7803,município,3147303,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PASSA QUATRO,Passa Quatro,50 LBR,50 LBR,2,SUL DE MINAS,-22.3871,-44.9709,município,3147600,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PASSA VINTE,Passa-Vinte,50 LBR,50 LBR,2,SUL DE MINAS,-22.2097,-44.2344,grafia alternativa,3147808,Base Municipios-Brasileiros; grafia oficial Passa-Vinte
PONTE NOVA,PASSOS,Passos,30 PAS,30 PAS,2,SUL DE MINAS,-20.7193,-46.609,município,3147907,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PEDRALVA,Pedralva,20 POA,20 POA,2,SUL DE MINAS,-22.2386,-45.4654,município,3149101,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PERDOES,Perdões,40 PER,40 PER,2,SUL DE MINAS,-21.0932,-45.0896,município,3149903,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PIRANGUCU,Piranguçu,20 POA,20 POA,2,SUL DE MINAS,-22.5249,-45.4945,município,3150901,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PIRANGUINHO,Piranguinho,20 POA,20 POA,2,SUL DE MINAS,-22.395,-45.5324,município,3151008,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,POCO FUNDO,Poço Fundo,10 TRC,10 TRC,2,SUL DE MINAS,-21.78,-45.9658,município,3151701,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,POCOS DE CALDAS,Poços de Caldas,10 TRC,10 TRC,2,SUL DE MINAS,-21.78,-46.5692,município,3151800,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,POUSO ALEGRE,Pouso Alegre,20 POA,20 POA,2,SUL DE MINAS,-22.2266,-45.9389,município,3152501,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,POUSO ALTO,Pouso Alto,50 LBR,50 LBR,2,SUL DE MINAS,-22.1964,-44.9748,município,3152600,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,PRATAPOLIS,Pratápolis,30 PAS,30 PAS,2,SUL DE MINAS,-20.7411,-46.8624,município,3152907,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,RIBEIRAO VERMELHO,Ribeirão Vermelho,40 PER,40 PER,2,SUL DE MINAS,-21.1879,-45.0637,município,3154705,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SANTA RITA DE CALDAS,Santa Rita de Caldas,20 POA,20 POA,2,SUL DE MINAS,-22.0292,-46.3385,município,3159209,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SANTA RITA DE JACUTINGA,Santa Rita de Jacutinga,50 LBR,50 LBR,2,SUL DE MINAS,-22.1474,-44.0977,município,3159308,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SANTA RITA DO SAPUCAI,Santa Rita do Sapucaí,20 POA,20 POA,2,SUL DE MINAS,-22.2461,-45.7034,município,3159605,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SANTANA DA VARGEM,Santana da Vargem,40 PER,40 PER,2,SUL DE MINAS,-21.2449,-45.5005,município,3158300,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SANTANA DO JACARE,Santana do Jacaré,40 PER,40 PER,2,SUL DE MINAS,-20.9007,-45.1285,município,3158805,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SANTO ANTONIO DO AMPARO,Santo Antônio do Amparo,40 PER,40 PER,2,SUL DE MINAS,-20.943,-44.9176,município,3159902,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
PONTE NOVA,SAO BENTO ABADE,São Bento Abade,10 TRC,10 TRC,2,SUL DE MINAS,-21.5839,-45.0699,município,3160801,Base Municipios-Brasileiros (código IBGE e coordenadas municipais)
